customer_id,name,gender,occupation,birthdate,salary
751277,Jenny Stevens,F,"Radiographer, therapeutic",1954-09-30,367243.76
965150,Angela Young,F,Drilling engineer,1910-12-06,206086.97
486266,Emily Velez,F,Communications engineer,2016-10-09,412428.25
278995,Jodi Valencia,F,Materials engineer,1933-12-14,117252.36
214503,Elizabeth Castro,F,TEFL teacher,2012-02-24,419658.69
662960,Robert Thomas,M,Building surveyor,1965-07-06,369124.75
336565,Julie Smith,F,Sports coach,2017-05-25,355770.73
863675,Jeffrey Silva,M,Adult guidance worker,1929-08-23,327496.84
414230,Lisa Mendoza,F,"Engineer, biomedical",1964-12-24,401208.35
721545,Kimberly Parker,F,Lawyer,1913-09-04,180296.8
914109,Justin Lee,M,Intelligence analyst,1912-07-11,262627.03
759378,Lori Norris,F,Community development worker,1964-02-25,227703.44
868599,James Fields,M,Dancer,1940-02-19,375679.83
662234,Tracy Burke,F,"Conservation officer, nature",1982-04-10,144730.02
645153,Brandy Chandler,F,Interior and spatial designer,2002-06-06,192024.34
236967,Julie Wiggins,F,Garment/textile technologist,1946-09-17,185017.42
778888,Barbara Fox,F,Heritage manager,2020-08-06,50358.07
860268,Melinda Shepherd,F,Dramatherapist,1917-04-19,364306.03
989880,Katie Thompson,F,Automotive engineer,1927-12-19,331722.66
600968,Kim Thomas,F,IT trainer,1906-01-14,105513.56
123788,Tristan Sanders,M,"Nurse, adult",2015-10-10,403183.55
325867,Ashley Arnold,F,"Engineer, chemical",1948-01-05,163021.05
575671,Edwin West,M,"Surveyor, planning and development",1929-09-11,314727.26
207372,Lisa Alvarez,F,Diplomatic Services operational officer,1915-11-25,193807.03
990913,William Cole,M,Gaffer,2012-12-01,342715.36
591789,Harry Stein,M,Government social research officer,2006-08-23,407889.28
174726,Brandon Martinez,M,Illustrator,2005-05-04,337991.39
688718,Becky Oconnor,F,Futures trader,1961-03-25,407662.52
507689,Amy Robles,F,Corporate treasurer,2004-03-29,131161.42
178876,Dominique Cruz,F,Insurance risk surveyor,1934-10-28,348695.3
159538,Timothy Henry,M,Solicitor,1907-12-13,397606.2
317092,Julie Torres,F,Colour technologist,2004-07-21,114241.36
145000,Kim Wallace,F,"Designer, jewellery",1986-04-27,347628.06
478163,Timothy Cameron,M,Estate agent,1955-06-24,80365.25
820892,Dana Thompson,F,Chartered accountant,1995-08-14,38202.68
886618,Rachel Campbell,F,Interior and spatial designer,1913-05-22,362560.15
826185,Kelly Johnson,F,Comptroller,1983-06-05,167262.19
939769,Christian Ryan,M,Comptroller,1923-07-23,222807.62
706433,Craig Cortez,M,"Teacher, adult education",2011-07-13,219505.79
963460,Eric Miller,M,Risk manager,1987-02-13,78520.01
327426,Nicole Knapp,F,"Research officer, government",1927-11-09,171020.94
411811,Rebecca Medina,F,"Engineer, energy",1922-05-03,307611.99
350913,Tonya Wolfe,F,Air cabin crew,1993-08-07,188077.04
243643,Thomas Villegas,M,Interpreter,1914-05-05,146598.36
189207,Robert Long,M,"Therapist, sports",1966-03-14,139739.14
502720,Martin Smith,M,Pensions consultant,1974-07-27,82074.15
271567,Juan Mcdonald,M,"Therapist, speech and language",1953-08-10,115894.57
561026,Rebecca Wilson,F,Fashion designer,1909-05-08,133390.1
544697,Jeanne Rogers,F,Human resources officer,1908-11-15,278509.84
834986,Kevin Thomas,M,Art gallery manager,1978-05-13,348522.77
636335,Shelly Tucker,F,Probation officer,1961-12-27,179579.24
732345,Michelle Miller,F,"Therapist, nutritional",1912-02-28,104418.67
825747,Alex Smith,M,Lexicographer,2005-02-24,168651.44
757896,Megan Hernandez,F,IT sales professional,1957-05-12,178898.44
935503,Hannah Beltran,F,Music tutor,1987-10-03,327697.28
843792,Dana Gonzalez,F,Holiday representative,2006-11-08,82377.49
734194,Lisa Mann,F,"Doctor, general practice",1994-04-11,145125.47
776744,Emily Thompson,F,Personnel officer,1976-03-16,237736.26
685190,Brittney Hickman,F,Travel agency manager,1965-06-01,205399.7
452962,Carrie Fuller,F,Materials engineer,1989-04-06,228240.21
165010,Christine Schultz,F,"Chemist, analytical",2006-02-14,271172.75
265021,Jose Hoffman,M,Financial risk analyst,1906-07-04,38277.55
794698,Rachel Wood,F,Secretary/administrator,1907-02-17,417072.37
985821,Sean Thompson,M,Camera operator,1944-04-04,221609.92
213490,James Hill,M,Ambulance person,1960-06-05,305624.1
193656,Jamie Rogers,F,Dance movement psychotherapist,1975-02-25,173734.95
462498,Michele Melendez,F,Press photographer,2014-02-02,137491.11
344773,Brian Carter,M,Leisure centre manager,2008-01-13,302531.37
243261,Joanna Stone,F,"Surveyor, rural practice",1924-08-12,262328.83
180357,Mr. Anthony Cunningham,M,Chartered accountant,2012-10-02,184081.76
715150,Nicholas Harris,M,Advertising account executive,2010-01-15,375721.56
482542,Tiffany Clark,F,Information officer,1941-07-01,198396.18
583586,David Jones,M,"Doctor, general practice",1924-06-11,149082.89
355407,Kathy Munoz,F,Dramatherapist,2010-05-24,251948.16
592349,Melinda Garza,F,"Nurse, mental health",2008-08-28,349449.01
383794,Jonathan Welch,M,Museum/gallery curator,1980-08-24,324293.64
894435,Mary Rodriguez,F,Photographer,2005-09-30,190645.65
688669,Jason Vance,M,"Designer, furniture",1922-06-27,271640.32
169622,Paul Garrett,M,Logistics and distribution manager,1911-01-16,354264.92
595207,Joe Mosley,M,Data scientist,2008-08-02,50074.06
733078,David Williams,M,Interpreter,2019-03-29,378821.8
343271,Keith Carter,M,Naval architect,1917-04-13,223348.3
965255,Nicholas Mueller,M,Electrical engineer,2013-09-10,292380.95
243555,Megan Peterson,F,Child psychotherapist,1988-11-26,342088.66
315725,Tracy Richardson,F,Tourist information centre manager,2007-02-02,360678.18
728052,Dawn Barker,F,"Lighting technician, broadcasting/film/video",1910-12-21,314160.17
516106,Aaron Gill,M,Higher education careers adviser,1914-07-06,138384.19
966866,Tiffany Hartman,F,Statistician,2004-12-10,108704.32
785100,Jillian Gutierrez,F,"Engineer, electronics",1984-11-25,322789.47
313092,Hector Johnson,M,"Psychologist, educational",2005-04-15,194501.55
533882,Donna Medina MD,F,Counselling psychologist,1994-10-31,265707.9
272526,Michelle Johnson,F,Freight forwarder,2018-08-20,232016.76
473896,Timothy Harris,M,Television production assistant,1961-09-01,138496.84
897594,Katherine Boyd,F,Cabin crew,1975-08-26,156977.35
934811,Jordan Gonzalez,M,"Geologist, engineering",1956-05-09,90357.17
742554,Hannah Mills,F,Fitness centre manager,2002-08-30,63540.98
628185,Krista Coffey,F,Primary school teacher,1988-01-10,386500.98
992286,Craig Anderson,M,Public affairs consultant,1915-05-03,319905.43
978160,Maria Patrick,F,Psychiatrist,2008-11-16,62863.71
725436,George Weiss,M,Press photographer,1920-08-01,98623.06
252775,Timothy Hale,M,"Conservator, museum/gallery",2013-05-20,214100.44
993133,Cassie Miller,F,Biomedical scientist,1927-04-10,399308.85
737310,John Stephenson,M,Cabin crew,1950-10-21,291074.52
404509,William Hall,M,Mechanical engineer,2003-02-24,170508.72
587495,Lindsay Hayes,F,Counsellor,1977-11-11,155751.82
951527,Chad Martin,M,Secondary school teacher,2012-12-04,249626.02
119933,Danny Smith,M,Magazine journalist,1955-11-13,328783.55
306182,Sheila Herrera,F,"Psychotherapist, child",2001-09-06,366524.27
972641,Paul Perry,M,Structural engineer,2017-01-26,116974.98
387731,Christopher Johnson,M,"Librarian, public",1994-05-31,270305.52
467339,James Levy,M,Contracting civil engineer,1963-03-08,95866.34
116775,Elizabeth Gates,F,"Scientist, clinical (histocompatibility and immunogenetics)",1966-08-11,114894.28
842801,Wanda Nixon,F,Financial trader,1949-01-05,237102.42
260473,Derek Allison,M,Market researcher,1973-11-16,114188.43
922932,Andrew Adams,M,"Designer, television/film set",2020-04-25,248940.48
713386,Amy Day,F,Insurance broker,1911-02-28,31467.59
568998,Jennifer Mitchell,F,Gaffer,1976-12-05,130664.77
308234,Jamie Davila,F,"Investment banker, corporate",1940-06-17,276774.1
127685,Robert Gilmore,M,Training and development officer,1968-08-18,312116.46
129614,Chad Gilbert,M,Logistics and distribution manager,2016-12-19,141720.01
364707,Terrence Smith,M,Immunologist,1913-03-07,305699.64
463749,Jordan Bray,M,Insurance risk surveyor,1972-08-12,299123.22
678216,Alexandria Pope,F,Chief Financial Officer,1938-02-28,52260.12
254610,Hannah Hardin,F,Hotel manager,1953-10-15,358184.22
878792,Lindsay Murphy,F,Agricultural consultant,1969-10-19,286186.59
540335,Austin Erickson,M,Printmaker,1912-04-12,221204.5
463397,Patricia Smith,F,"Designer, multimedia",1928-10-05,415040.46
549285,Edgar Chapman,M,Psychotherapist,2018-07-15,414565.75
957869,Gerald Little,M,Illustrator,1913-07-21,221801.64
396805,Frank Thompson,M,"Engineer, technical sales",1998-03-01,73454.42
381515,Bruce Wilson,M,Retail buyer,1995-09-25,314353.82
502087,Shari Kelly,F,Educational psychologist,1943-09-16,290481.78
300955,Suzanne Phelps,F,Art gallery manager,1975-07-05,273533.63
315643,Calvin Houston,M,"Engineer, chemical",2001-12-27,287855.93
872110,Terry Shepherd,M,"Doctor, hospital",1960-06-14,87464.76
328627,Katie Acosta,F,"Horticulturist, commercial",1951-10-17,247358.69
563086,Christopher Murray,M,Financial trader,2019-12-22,158193.23
630795,Molly Brown,F,Research scientist (maths),1942-07-30,387853.64
279905,Carrie Miller,F,Dramatherapist,2013-03-21,119523.8
448928,Joseph Johnson,M,"Doctor, general practice",2019-03-17,376888.66
672262,Katrina Duncan,F,Town planner,1914-11-18,149709.21
230266,Erin Rivas,F,Special effects artist,1992-05-14,257957.72
858617,Mark Scott,M,"Therapist, speech and language",1972-04-17,219407.63
891696,Ariana Kirk,F,Learning mentor,1931-01-02,232064.96
712430,Hannah Jackson,F,Building control surveyor,1928-04-29,389112.45
996010,Sarah Caldwell,F,Primary school teacher,2010-08-22,115850.69
788388,Bobby Hansen,M,Museum education officer,1952-10-19,272440.16
691489,Michael Evans,M,"Engineer, civil (contracting)",1998-06-06,220564.13
444197,Dawn Webb,F,Clinical biochemist,1995-12-12,119925.89
767274,Tiffany Williams,F,Broadcast presenter,1981-08-30,330727.1
209021,Ryan Harrington,M,Television/film/video producer,1940-04-02,107530.96
531956,Philip Black,M,Civil Service fast streamer,1973-07-11,318722.31
492990,Kyle King,M,Acupuncturist,1958-09-25,197983.46
339275,Jason Fernandez,M,Geochemist,1919-08-02,201446.42
833679,Stacey Nicholson,F,Veterinary surgeon,1996-06-07,405409.19
583773,Michael Moore,M,Agricultural engineer,1952-08-14,249785.9
604497,Paula Howard,F,Product manager,1981-06-21,40803.47
165360,Mackenzie Smith,F,Engineering geologist,1985-08-11,303765.55
453055,Vanessa Watson,F,"Lecturer, higher education",2018-05-25,197284.63
941528,Kelly Brown,F,"Therapist, nutritional",2017-10-16,211924.17
615266,Michael Miller,M,Web designer,1940-12-29,336145.73
722246,Robert Flores,M,"Psychotherapist, child",2008-09-15,326491.97
495377,James Berg,M,Health and safety adviser,1945-01-28,181116.27
676032,Andrea Doyle,F,Best boy,1914-07-21,254453.88
552594,Michael Mccarty,M,General practice doctor,2014-03-07,373330.24
306817,Shawn Keller,M,Medical technical officer,1959-01-18,67066.62
276860,Makayla Williams,F,Multimedia specialist,1949-07-11,293819.47
305127,Brooke Johnson,F,"Psychotherapist, child",1956-12-14,33198.05
625121,Daniel Reed,M,Cabin crew,2012-05-22,218249.39
534991,Trevor Davis,M,Operational researcher,1993-03-31,207592.48
742715,Edward Morrow,M,Conference centre manager,1952-07-19,359621.78
336362,Amanda Smith,F,"Therapist, sports",1987-11-12,394097.83
978856,Stacey Hartman,F,"Scientist, research (life sciences)",1961-04-30,56467.23
144324,Matthew Lucero,M,Seismic interpreter,2003-04-12,72009.03
749004,Dustin Harvey,M,Sports development officer,1921-12-09,51813.47
920049,Janet Caldwell,F,Land/geomatics surveyor,1968-03-04,34580.6
379398,April Mercer,F,Museum/gallery conservator,2014-08-05,107877.46
946568,Dominique Cardenas,F,Chief of Staff,2002-11-05,260696.72
255759,Melissa Carter,F,Product manager,1998-07-23,187725.48
127146,Steven Jones,M,"Administrator, arts",1914-12-20,162695.84
519912,Emily Manning,F,Metallurgist,1943-11-21,321308.4
274390,Eric Jackson,M,Tourism officer,1932-09-16,234957.2
440496,Shaun Ross,M,Furniture designer,1943-01-20,144611.84
986349,Jamie Clark,F,Early years teacher,1975-01-21,184399.7
661748,Joseph Davis,M,"Radiographer, therapeutic",1914-03-24,274944.91
491586,Elizabeth Martinez,F,Chief Executive Officer,1972-02-16,99302.25
930590,Amy Griffith,F,Nature conservation officer,1971-12-03,181785.42
196947,Scott Huber,M,Facilities manager,1934-04-30,175445.87
910212,Ann White,F,Market researcher,1924-01-31,356676.59
777001,Johnny Hickman,M,Biomedical engineer,1960-05-01,419734.17
862509,Brandon Medina,M,Animal nutritionist,1912-03-03,104809.56
405813,Caitlin English,F,Geophysical data processor,1976-11-24,214007.17
305987,Phillip Ramirez,M,Writer,1924-10-22,301065.08
352528,Kristen Stevens,F,Television floor manager,2020-03-08,214806.44
646357,Brenda Holden,F,Trading standards officer,1939-07-20,384389.23
807010,Danielle Daniels,F,"Nurse, adult",2011-07-28,382657.23
631308,Michele Sanchez,F,Volunteer coordinator,2003-04-14,235619.35
859970,Matthew Higgins,M,Fitness centre manager,1960-07-23,278978.3
761537,Christina Warren,F,Financial trader,1927-07-08,228677.95
699295,Karen Adams,F,Equality and diversity officer,1993-07-11,305365.0
293421,Kelly Rodriguez,F,Midwife,1915-05-06,63426.7
852285,Paul Greer,M,Personnel officer,1958-04-20,110761.69
309493,Bonnie Hart,F,Mental health nurse,1972-05-10,235199.19
943037,Raymond Avila,M,Armed forces operational officer,1916-03-14,363505.87
575687,Amy Orr,F,"Engineer, energy",1983-03-20,102833.8
908578,Patrick Vasquez,M,Forest/woodland manager,1951-06-16,388945.21
583764,Ashley Tucker,F,Garment/textile technologist,1966-06-22,224666.85
588937,Matthew Strong,M,Architectural technologist,1962-11-11,313874.55
570157,Michael Monroe,M,Licensed conveyancer,1967-07-31,229783.53
438130,Wendy Odom,F,Museum/gallery exhibitions officer,1950-09-01,144175.4
904067,George Smith,M,"Engineer, electrical",1999-08-04,302360.54
256126,John Watkins,M,"Copywriter, advertising",1967-10-13,69944.83
921960,Kathleen Gillespie,F,"Surveyor, building control",1927-03-28,414933.78
366986,Shawn Randall,M,Petroleum engineer,2000-07-06,177976.53
992012,Tanya Davidson,F,"Designer, blown glass/stained glass",1921-11-26,247807.22
405426,Kathleen Bean,F,Landscape architect,1915-01-15,31814.27
303867,John Klein,M,Cytogeneticist,2003-01-10,174029.67
446187,Jeffrey Fowler,M,Acupuncturist,1914-03-26,382621.42
505265,Andre Sanchez,M,Textile designer,1932-04-27,241267.77
170253,James Preston,M,Interior and spatial designer,1916-05-23,45851.85
703258,Courtney Burns,F,"Loss adjuster, chartered",1963-11-17,356257.02
553522,James Fox,M,Nature conservation officer,2001-10-23,193685.28
791496,Jamie Bennett,F,Site engineer,1950-09-05,386322.12
413220,Dennis Berg,M,Dance movement psychotherapist,1909-03-11,89333.56
819319,Yolanda Baker PhD,F,"Exhibitions officer, museum/gallery",1953-07-03,112290.1
740783,Joshua Robinson,M,Structural engineer,2003-10-15,194096.23
663679,Ashley Barnes,F,Pension scheme manager,1986-03-29,145056.33
303107,Dylan Shepherd,M,"Administrator, education",1984-10-18,155253.67
270888,Mathew Jackson,M,Pathologist,1930-10-27,271245.87
289652,Robert Elliott,M,"Doctor, hospital",2018-04-18,170487.62
851864,Peter Cannon,M,"Psychologist, occupational",1914-02-23,408281.76
771530,James Crawford,M,Midwife,2006-01-22,344849.74
356398,Daniel Knight,M,Quarry manager,1984-09-10,75072.53
260390,Jacob Mcmahon,M,Retail merchandiser,1913-08-06,135138.86
969637,Dennis Brown,M,"Restaurant manager, fast food",2002-11-04,342195.78
907140,Christopher Farmer,M,"Horticulturist, amenity",1961-10-19,234967.14
772508,Lawrence Hernandez,M,"Therapist, nutritional",2000-05-14,63167.59
305451,Alexis Herrera,F,Leisure centre manager,1997-10-02,182137.35
174927,William Williams,M,Pensions consultant,1912-02-26,249165.85
416350,Veronica Ortiz,F,Insurance underwriter,1997-01-27,134900.28
960331,Kevin Greene,M,Broadcast journalist,1920-10-28,211085.6
125948,Melvin Watkins,M,"Geologist, wellsite",1937-12-12,83993.15
754865,Carolyn Robinson,F,Drilling engineer,2001-07-29,417154.02
540105,Brandon Schultz,M,"Surveyor, land/geomatics",1911-07-17,223671.33
610039,Jennifer Walker,F,Editorial assistant,1954-11-12,58828.38
213561,Erika Henderson DDS,F,Theme park manager,1906-01-11,233468.6
919554,Sara Mullins,F,Financial adviser,1965-01-22,93921.78
729138,Amy Jones,F,"Surveyor, mining",1975-01-13,368032.8
974422,Reginald Thompson,M,Graphic designer,1919-05-19,76120.95
260336,Amanda Cooper,F,Arts administrator,1947-06-23,262802.79
357676,Linda Brock,F,"Accountant, chartered management",1930-02-08,225054.98
323306,Joseph Fox,M,"Engineer, broadcasting (operations)",1982-10-15,44161.95
961092,Brenda Anderson,F,"Therapist, art",1990-11-30,362789.79
714001,Gina White,F,"Psychotherapist, child",1957-07-31,254319.05
528811,Katelyn Smith,F,Local government officer,2016-02-02,61545.32
726397,George Bowman,M,Horticultural consultant,1944-10-22,210363.51
815791,Jerry Johnson,M,"Solicitor, Scotland",1981-02-11,405012.58
992900,Laura Blanchard,F,"Runner, broadcasting/film/video",1979-12-14,288749.53
877855,Mike Maxwell,M,Chartered loss adjuster,1932-05-23,213956.71
122137,Richard Anderson,M,Environmental health practitioner,1944-10-27,41807.91
290040,Dillon Vazquez,M,Materials engineer,1937-01-19,140804.01
766713,Matthew Rubio,M,"Physicist, medical",1996-08-25,167195.28
988938,Clinton Johnson,M,Public relations account executive,1969-07-21,343171.14
177739,Rachael Christensen,F,Logistics and distribution manager,2009-06-08,140583.52
746995,Edward Nelson,M,"Education officer, museum",1921-08-20,85105.12
622371,Joshua Mcdowell,M,"Psychologist, forensic",1909-08-27,57714.53
887841,Elizabeth Cooper,F,Petroleum engineer,1962-09-30,256321.71
312427,Kayla Crawford,F,Tour manager,2018-02-21,345282.06
486247,Cody Stewart,M,Furniture designer,1968-10-01,244841.93
989940,Lisa Hoffman,F,"Surveyor, minerals",1932-04-04,409258.54
535088,Ashley Lopez,F,"Surveyor, minerals",1981-09-30,238824.31
552848,Andrea Lewis,F,"Producer, radio",1980-04-08,333525.67
